STEVAL-STWINKT1 (ISM330DHCX) 


A_X [g]	A_Y [g]	A_Z [g]	G_X [mdps]	G_Y [mdps]	G_Z [mdps]	
  -0.004758000	  -0.032635000	   1.015772000	 175.000000000	-971.250000000	-437.500000000	
  -0.004636000	  -0.032635000	   1.015467000	 175.000000000	-953.750000000	-472.500000000	
  -0.004453000	  -0.031903000	   1.015711000	 131.250000000	-927.500000000	-446.250000000	
  -0.005612000	  -0.031598000	   1.016382000	 175.000000000	-945.000000000	-393.750000000	
  -0.005002000	  -0.031537000	   1.013698000	 140.000000000	-962.500000000	-455.000000000	
  -0.004697000	  -0.031537000	   1.015040000	 140.000000000	-962.500000000	-455.000000000	
  -0.004331000	  -0.032452000	   1.015040000	 131.250000000	-953.750000000	-437.500000000	
  -0.004148000	  -0.031781000	   1.014308000	 140.000000000	-936.250000000	-420.000000000	
  -0.004514000	  -0.032391000	   1.015101000	 105.000000000	-910.000000000	-420.000000000	
  -0.005002000	  -0.031903000	   1.015467000	 148.750000000	-936.250000000	-367.500000000	
  -0.005063000	  -0.031720000	   1.015711000	 166.250000000	-927.500000000	-393.750000000	
  -0.005002000	  -0.031964000	   1.015406000	 157.500000000	-927.500000000	-507.500000000	
  -0.004453000	  -0.031842000	   1.014430000	 175.000000000	-918.750000000	-472.500000000	
  -0.004941000	  -0.032025000	   1.014796000	 157.500000000	-945.000000000	-411.250000000	
  -0.005002000	  -0.031537000	   1.014430000	 175.000000000	-1006.250000000	-498.750000000	
  -0.004758000	  -0.032879000	   1.015955000	 183.750000000	-936.250000000	-481.250000000	
  -0.005002000	  -0.032208000	   1.014796000	 131.250000000	-910.000000000	-481.250000000	
  -0.005673000	  -0.032269000	   1.016626000	 175.000000000	-945.000000000	-428.750000000	
  -0.005368000	  -0.032086000	   1.016077000	 157.500000000	-936.250000000	-463.750000000	
  -0.005490000	  -0.031964000	   1.016138000	 175.000000000	-918.750000000	-472.500000000	
  -0.005246000	  -0.031354000	   1.014918000	  87.500000000	-927.500000000	-455.000000000	
  -0.004819000	  -0.032147000	   1.014979000	 175.000000000	-910.000000000	-402.500000000	
  -0.004758000	  -0.031781000	   1.015040000	 210.000000000	-892.500000000	-437.500000000	
  -0.004575000	  -0.031964000	   1.015528000	 157.500000000	-962.500000000	-490.000000000	
  -0.004087000	  -0.032818000	   1.015284000	 166.250000000	-953.750000000	-428.750000000	
  -0.004148000	  -0.032940000	   1.016565000	 166.250000000	-936.250000000	-490.000000000	
  -0.005185000	  -0.032086000	   1.014918000	 192.500000000	-901.250000000	-490.000000000	
  -0.005490000	  -0.032452000	   1.013942000	 210.000000000	-945.000000000	-455.000000000	
  -0.004697000	  -0.032574000	   1.014735000	 175.000000000	-962.500000000	-428.750000000	
  -0.005002000	  -0.032086000	   1.013637000	 175.000000000	-962.500000000	-446.250000000	
  -0.004575000	  -0.031781000	   1.015894000	 140.000000000	-927.500000000	-463.750000000	
  -0.004270000	  -0.032696000	   1.016626000	 148.750000000	-910.000000000	-446.250000000	
  -0.004758000	  -0.032818000	   1.015528000	 183.750000000	-936.250000000	-437.500000000	
  -0.004392000	  -0.032818000	   1.016626000	 131.250000000	-997.500000000	-385.000000000	
  -0.004514000	  -0.032025000	   1.014796000	 140.000000000	-953.750000000	-437.500000000	
  -0.005002000	  -0.032452000	   1.014186000	 131.250000000	-927.500000000	-472.500000000	
  -0.004453000	  -0.031720000	   1.015345000	 148.750000000	-953.750000000	-411.250000000	
  -0.004636000	  -0.031720000	   1.014064000	 157.500000000	-936.250000000	-393.750000000	
  -0.005307000	  -0.031842000	   1.015162000	 131.250000000	-945.000000000	-402.500000000	
  -0.004758000	  -0.032208000	   1.016748000	 113.750000000	-936.250000000	-481.250000000	
  -0.004819000	  -0.032452000	   1.015467000	 140.000000000	-918.750000000	-393.750000000	
  -0.004453000	  -0.032208000	   1.015833000	 122.500000000	-936.250000000	-437.500000000	
  -0.004819000	  -0.031415000	   1.014796000	 140.000000000	-910.000000000	-490.000000000	
  -0.003965000	  -0.031354000	   1.014796000	 140.000000000	-910.000000000	-411.250000000	
  -0.004880000	  -0.031659000	   1.015772000	 131.250000000	-971.250000000	-472.500000000	
  -0.004575000	  -0.032086000	   1.015467000	  78.750000000	-945.000000000	-446.250000000	
  -0.004453000	  -0.032330000	   1.015284000	 113.750000000	-883.750000000	-463.750000000	
  -0.004758000	  -0.031781000	   1.016687000	 157.500000000	-927.500000000	-455.000000000	
  -0.004819000	  -0.032269000	   1.015040000	 192.500000000	-927.500000000	-498.750000000	
  -0.004148000	  -0.032086000	   1.015223000	 113.750000000	-927.500000000	-463.750000000	
  -0.004819000	  -0.032330000	   1.014674000	 183.750000000	-927.500000000	-437.500000000	
  -0.004209000	  -0.031781000	   1.014674000	 157.500000000	-936.250000000	-411.250000000	
  -0.004453000	  -0.031781000	   1.013820000	 175.000000000	-910.000000000	-437.500000000	
  -0.005307000	  -0.031476000	   1.015650000	 183.750000000	-945.000000000	-446.250000000	
  -0.004514000	  -0.032574000	   1.015955000	 157.500000000	-918.750000000	-420.000000000	
  -0.004575000	  -0.032025000	   1.016138000	 113.750000000	-936.250000000	-437.500000000	
  -0.005368000	  -0.031964000	   1.017175000	 140.000000000	-962.500000000	-463.750000000	
  -0.004819000	  -0.031537000	   1.014796000	 157.500000000	-962.500000000	-498.750000000	
  -0.005063000	  -0.032086000	   1.016077000	 131.250000000	-927.500000000	-428.750000000	
  -0.005185000	  -0.032330000	   1.014308000	 131.250000000	-962.500000000	-437.500000000	
  -0.004453000	  -0.031903000	   1.015040000	 131.250000000	-910.000000000	-446.250000000	
  -0.005002000	  -0.032391000	   1.014857000	  87.500000000	-936.250000000	-411.250000000	
  -0.005246000	  -0.031903000	   1.015345000	 166.250000000	-883.750000000	-437.500000000	
  -0.004514000	  -0.032635000	   1.014918000	 140.000000000	-927.500000000	-393.750000000	
  -0.005612000	  -0.032147000	   1.016382000	 131.250000000	-936.250000000	-402.500000000	
  -0.004758000	  -0.031720000	   1.014857000	 148.750000000	-918.750000000	-437.500000000	
  -0.005856000	  -0.031354000	   1.015650000	 175.000000000	-910.000000000	-455.000000000	
  -0.004941000	  -0.031659000	   1.013027000	 201.250000000	-927.500000000	-393.750000000	
  -0.004575000	  -0.032635000	   1.015711000	 148.750000000	-936.250000000	-472.500000000	
  -0.005368000	  -0.031842000	   1.014247000	 201.250000000	-875.000000000	-490.000000000	
  -0.004819000	  -0.031537000	   1.016870000	 131.250000000	-936.250000000	-455.000000000	
  -0.004026000	  -0.031903000	   1.013942000	  78.750000000	-988.750000000	-428.750000000	
  -0.004148000	  -0.032025000	   1.017602000	 122.500000000	-936.250000000	-481.250000000	
  -0.004270000	  -0.032513000	   1.015162000	 210.000000000	-910.000000000	-481.250000000	
  -0.005124000	  -0.032452000	   1.015650000	 140.000000000	-918.750000000	-455.000000000	
  -0.004392000	  -0.031842000	   1.014674000	 183.750000000	-927.500000000	-437.500000000	
  -0.004880000	  -0.032391000	   1.015223000	 131.250000000	-945.000000000	-516.250000000	
  -0.004636000	  -0.031720000	   1.014674000	 140.000000000	-971.250000000	-463.750000000	
  -0.004819000	  -0.032208000	   1.016931000	 148.750000000	-962.500000000	-481.250000000	
  -0.004819000	  -0.032879000	   1.015589000	 148.750000000	-918.750000000	-463.750000000	
  -0.004880000	  -0.032269000	   1.016077000	 175.000000000	-910.000000000	-463.750000000	
  -0.004758000	  -0.032818000	   1.015772000	 148.750000000	-971.250000000	-463.750000000	
  -0.004758000	  -0.032574000	   1.015101000	 201.250000000	-936.250000000	-428.750000000	
  -0.005185000	  -0.032330000	   1.015833000	 201.250000000	-918.750000000	-455.000000000	
  -0.005246000	  -0.033184000	   1.013454000	 201.250000000	-892.500000000	-455.000000000	
  -0.005490000	  -0.032330000	   1.015406000	 140.000000000	-962.500000000	-463.750000000	
  -0.004392000	  -0.031903000	   1.015467000	 175.000000000	-1041.250000000	-455.000000000	
  -0.004758000	  -0.031903000	   1.016626000	 175.000000000	-918.750000000	-385.000000000	
  -0.005307000	  -0.032086000	   1.015284000	 140.000000000	-953.750000000	-463.750000000	
  -0.004941000	  -0.031964000	   1.017358000	 157.500000000	-927.500000000	-437.500000000	
  -0.004819000	  -0.032452000	   1.013454000	 175.000000000	-1041.250000000	-446.250000000	
  -0.004880000	  -0.032513000	   1.014247000	 183.750000000	-971.250000000	-463.750000000	
  -0.004636000	  -0.032330000	   1.015772000	  87.500000000	-962.500000000	-455.000000000	
  -0.004392000	  -0.032208000	   1.014308000	 210.000000000	-936.250000000	-428.750000000	
  -0.004758000	  -0.031598000	   1.015894000	 166.250000000	-910.000000000	-420.000000000	
  -0.005124000	  -0.031903000	   1.016016000	 166.250000000	-971.250000000	-428.750000000	
  -0.005002000	  -0.032086000	   1.016199000	 166.250000000	-945.000000000	-411.250000000	
  -0.004880000	  -0.031659000	   1.015650000	 166.250000000	-945.000000000	-428.750000000	
  -0.005063000	  -0.031842000	   1.013881000	 166.250000000	-927.500000000	-472.500000000	
  -0.004575000	  -0.032330000	   1.014735000	 131.250000000	-953.750000000	-463.750000000	
  -0.004636000	  -0.032391000	   1.015101000	 122.500000000	-910.000000000	-437.500000000	
  -0.005307000	  -0.031964000	   1.015894000	 166.250000000	-927.500000000	-455.000000000	
  -0.005246000	  -0.032452000	   1.016626000	 140.000000000	-1015.000000000	-437.500000000	
  -0.004636000	  -0.032879000	   1.015894000	 148.750000000	-927.500000000	-481.250000000	
  -0.005002000	  -0.031659000	   1.016016000	 140.000000000	-936.250000000	-428.750000000	
  -0.005124000	  -0.032757000	   1.014308000	 140.000000000	-918.750000000	-428.750000000	
  -0.004575000	  -0.031598000	   1.014491000	 210.000000000	-953.750000000	-446.250000000	
  -0.004758000	  -0.031110000	   1.014247000	 148.750000000	-980.000000000	-446.250000000	
  -0.004331000	  -0.031659000	   1.015528000	 148.750000000	-936.250000000	-455.000000000	
  -0.005490000	  -0.031171000	   1.015040000	 105.000000000	-988.750000000	-472.500000000	
  -0.003843000	  -0.031842000	   1.014979000	  96.250000000	-980.000000000	-463.750000000	
  -0.004148000	  -0.031842000	   1.016016000	 131.250000000	-962.500000000	-507.500000000	
  -0.004941000	  -0.031476000	   1.015284000	  96.250000000	-892.500000000	-507.500000000	
  -0.005124000	  -0.032818000	   1.014857000	 175.000000000	-962.500000000	-437.500000000	
  -0.005368000	  -0.031659000	   1.015833000	 140.000000000	-953.750000000	-420.000000000	
  -0.004941000	  -0.031903000	   1.014735000	 122.500000000	-875.000000000	-411.250000000	
  -0.004880000	  -0.031720000	   1.015955000	 166.250000000	-971.250000000	-472.500000000	
  -0.005124000	  -0.032818000	   1.014186000	 140.000000000	-936.250000000	-446.250000000	
  -0.005002000	  -0.031659000	   1.015650000	 183.750000000	-962.500000000	-498.750000000	
  -0.004758000	  -0.032025000	   1.014735000	 210.000000000	-1006.250000000	-472.500000000	
  -0.004331000	  -0.031354000	   1.016809000	 192.500000000	-971.250000000	-437.500000000	
  -0.004697000	  -0.032574000	   1.014552000	 140.000000000	-927.500000000	-446.250000000	
  -0.005368000	  -0.032513000	   1.016260000	  96.250000000	-936.250000000	-463.750000000	
  -0.004880000	  -0.032635000	   1.015284000	 122.500000000	-910.000000000	-446.250000000	
  -0.003660000	  -0.032086000	   1.015894000	 175.000000000	-883.750000000	-437.500000000	
  -0.005063000	  -0.032330000	   1.014613000	 166.250000000	-901.250000000	-437.500000000	
  -0.004880000	  -0.031720000	   1.015589000	  78.750000000	-953.750000000	-472.500000000	
  -0.005429000	  -0.031903000	   1.015528000	 166.250000000	-962.500000000	-455.000000000	
  -0.005063000	  -0.031781000	   1.015711000	 175.000000000	-918.750000000	-463.750000000	
  -0.004941000	  -0.032208000	   1.014857000	 218.750000000	-945.000000000	-437.500000000	
  -0.004941000	  -0.031598000	   1.016016000	 175.000000000	-901.250000000	-437.500000000	
  -0.003965000	  -0.032086000	   1.014735000	 122.500000000	-910.000000000	-455.000000000	
  -0.005063000	  -0.032330000	   1.016748000	 105.000000000	-918.750000000	-402.500000000	
  -0.004392000	  -0.032025000	   1.013881000	 105.000000000	-875.000000000	-437.500000000	
  -0.004697000	  -0.032086000	   1.016992000	 140.000000000	-866.250000000	-490.000000000	
  -0.004880000	  -0.033245000	   1.013576000	 218.750000000	-918.750000000	-463.750000000	
  -0.004209000	  -0.031171000	   1.016870000	 192.500000000	-901.250000000	-455.000000000	
  -0.005246000	  -0.032208000	   1.013942000	 140.000000000	-927.500000000	-446.250000000	
  -0.005307000	  -0.031842000	   1.016565000	 140.000000000	-918.750000000	-455.000000000	
  -0.004087000	  -0.032025000	   1.014552000	 166.250000000	-945.000000000	-472.500000000	
  -0.004270000	  -0.031781000	   1.016199000	 166.250000000	-892.500000000	-507.500000000	
  -0.005246000	  -0.032086000	   1.014064000	 183.750000000	-927.500000000	-472.500000000	
  -0.004697000	  -0.032391000	   1.015223000	 157.500000000	-953.750000000	-472.500000000	
  -0.005429000	  -0.032269000	   1.014552000	  78.750000000	-971.250000000	-437.500000000	
  -0.004941000	  -0.031842000	   1.015894000	 140.000000000	-883.750000000	-402.500000000	
  -0.005124000	  -0.031842000	   1.014979000	 166.250000000	-883.750000000	-446.250000000	
  -0.004941000	  -0.031659000	   1.015406000	 157.500000000	-945.000000000	-455.000000000	
  -0.005185000	  -0.032452000	   1.014064000	 122.500000000	-936.250000000	-428.750000000	
  -0.004575000	  -0.031842000	   1.014735000	 113.750000000	-936.250000000	-420.000000000	
  -0.004331000	  -0.032330000	   1.015528000	 122.500000000	-953.750000000	-472.500000000	
  -0.004453000	  -0.031720000	   1.015955000	 131.250000000	-936.250000000	-507.500000000	
  -0.004697000	  -0.031354000	   1.014796000	 105.000000000	-980.000000000	-455.000000000	
  -0.005185000	  -0.031720000	   1.015772000	 201.250000000	-953.750000000	-428.750000000	
  -0.005124000	  -0.032147000	   1.015772000	  52.500000000	-901.250000000	-463.750000000	
  -0.004575000	  -0.032086000	   1.016199000	 175.000000000	-1006.250000000	-455.000000000	
  -0.005490000	  -0.032757000	   1.015711000	 166.250000000	-980.000000000	-420.000000000	
  -0.005734000	  -0.032086000	   1.015772000	 157.500000000	-962.500000000	-463.750000000	
  -0.004636000	  -0.032818000	   1.017053000	 175.000000000	-997.500000000	-463.750000000	
  -0.004270000	  -0.032574000	   1.015040000	  61.250000000	-883.750000000	-463.750000000	
  -0.004392000	  -0.032147000	   1.016199000	 148.750000000	-901.250000000	-446.250000000	
  -0.004209000	  -0.033123000	   1.014796000	 131.250000000	-945.000000000	-463.750000000	
  -0.004331000	  -0.031049000	   1.015650000	 175.000000000	-962.500000000	-481.250000000	
  -0.004697000	  -0.032330000	   1.014552000	 148.750000000	-892.500000000	-428.750000000	
  -0.004636000	  -0.032147000	   1.015833000	 140.000000000	-971.250000000	-446.250000000	
  -0.005307000	  -0.032025000	   1.015345000	 122.500000000	-971.250000000	-446.250000000	
  -0.004758000	  -0.032330000	   1.017358000	 201.250000000	-936.250000000	-481.250000000	
  -0.004514000	  -0.032269000	   1.014186000	 157.500000000	-980.000000000	-455.000000000	
  -0.005246000	  -0.032086000	   1.014918000	 210.000000000	-945.000000000	-437.500000000	
  -0.005002000	  -0.031354000	   1.014186000	 175.000000000	-953.750000000	-455.000000000	
  -0.004514000	  -0.031903000	   1.015101000	 105.000000000	-910.000000000	-446.250000000	
  -0.005002000	  -0.031903000	   1.015528000	 166.250000000	-883.750000000	-437.500000000	
  -0.005734000	  -0.031781000	   1.016992000	 166.250000000	-936.250000000	-402.500000000	
  -0.004514000	  -0.032452000	   1.016504000	 122.500000000	-936.250000000	-393.750000000	
  -0.005246000	  -0.032147000	   1.016138000	 192.500000000	-936.250000000	-463.750000000	
  -0.004453000	  -0.032330000	   1.016321000	 148.750000000	-936.250000000	-411.250000000	
  -0.004636000	  -0.032513000	   1.012722000	 131.250000000	-927.500000000	-455.000000000	
  -0.005368000	  -0.031415000	   1.015894000	  87.500000000	-953.750000000	-472.500000000	
  -0.005002000	  -0.031781000	   1.014918000	 175.000000000	-927.500000000	-463.750000000	
  -0.005063000	  -0.031476000	   1.016748000	 166.250000000	-953.750000000	-490.000000000	
  -0.003782000	  -0.032086000	   1.015162000	 166.250000000	-927.500000000	-428.750000000	
  -0.005307000	  -0.032147000	   1.016016000	 122.500000000	-945.000000000	-428.750000000	
  -0.004880000	  -0.032513000	   1.015040000	 201.250000000	-945.000000000	-455.000000000	
  -0.004453000	  -0.031537000	   1.016504000	 183.750000000	-910.000000000	-420.000000000	
  -0.004392000	  -0.030988000	   1.013759000	 140.000000000	-901.250000000	-446.250000000	
  -0.005246000	  -0.031537000	   1.016077000	 175.000000000	-971.250000000	-437.500000000	
  -0.004270000	  -0.032452000	   1.014064000	 148.750000000	-1032.500000000	-437.500000000	
